Time [s],crank,cam
2.204354750,1,0
2.207623250,1,1
2.208867333,0,1
2.209188583,1,1
2.215198500,0,1
2.215521917,1,1
2.225156083,0,1
2.225480250,1,1
2.231488667,0,1
2.231811917,1,1
2.233200500,1,0
2.236477750,1,1
2.238401083,1,0
2.240133417,1,1
2.241427167,0,1
2.241749333,1,1
2.247766167,0,1
2.248079750,1,1
2.257702500,0,1
2.258024917,1,1
2.264034000,0,1
2.264350583,1,1
2.269455750,1,0
2.272725750,1,1
2.273960750,0,1
2.274276917,1,1
2.280285083,0,1
2.280600833,1,1
2.290237667,0,1
2.290560750,1,1
2.296567083,0,1
2.296888750,1,1
2.298252917,1,0
2.301550000,1,1
2.303470833,1,0
2.305214333,1,1
2.306491250,0,1
2.306812833,1,1
2.312820750,0,1
2.313138250,1,1
2.322755750,0,1
2.323075833,1,1
2.329080167,0,1
2.329395750,1,1
2.334418750,1,0
2.337790750,1,1
2.339018833,0,1
2.339341583,1,1
2.345355500,0,1
2.345675583,1,1
2.355319333,0,1
2.355642750,1,1
2.361649833,0,1
2.361974167,1,1
2.363328250,1,0
2.366642417,1,1
2.368558167,1,0
2.370292083,1,1
2.371594500,0,1
2.371914333,1,1
2.377927417,0,1
2.378247667,1,1
2.387875000,0,1
2.388196250,1,1
2.394203333,0,1
2.394521583,1,1
2.399623583,1,0
2.402924833,1,1
2.404164750,0,1
2.404485167,1,1
2.410507333,0,1
2.410832333,1,1
2.420485750,0,1
2.420806833,1,1
2.426829583,0,1
2.427147000,1,1
2.428503083,1,0
2.431806333,1,1
2.433732250,1,0
2.435471500,1,1
2.436772167,0,1
2.437096333,1,1
2.443112333,0,1
2.443434000,1,1
2.453069583,0,1
2.453392250,1,1
2.459401417,0,1
2.459723750,1,1
2.464802000,1,0
2.468113917,1,1
2.469345667,0,1
2.469662917,1,1
2.475682667,0,1
2.475998833,1,1
2.485634583,0,1
2.485956417,1,1
2.491963250,0,1
2.492282833,1,1
2.493655083,1,0
2.496952333,1,1
2.498882417,1,0
2.500610250,1,1
2.501896750,0,1
2.502216667,1,1
2.508228583,0,1
2.508544000,1,1
2.518164417,0,1
2.518487083,1,1
2.524486333,0,1
2.524808917,1,1
2.529934833,1,0
2.533188750,1,1
2.534420750,0,1
2.534743167,1,1
2.540755417,0,1
2.541073917,1,1
2.550695917,0,1
2.551018083,1,1
2.557025500,0,1
2.557338250,1,1
2.558708583,1,0
2.561997083,1,1
2.563919333,1,0
2.565641750,1,1
2.566937833,0,1
2.567260750,1,1
2.573254500,0,1
2.573582417,1,1
2.583201000,0,1
2.583522417,1,1
2.589519583,0,1
2.589839583,1,1
2.594922417,1,0
2.598212417,1,1
2.599447167,0,1
2.599764583,1,1
2.605766000,0,1
2.606089083,1,1
2.615707667,0,1
2.616028167,1,1
2.622025833,0,1
2.622344083,1,1
2.623706583,1,0
2.626993583,1,1
2.628918750,1,0
2.630647667,1,1
2.631939667,0,1
2.632260667,1,1
2.638260250,0,1
2.638578500,1,1
2.648193833,0,1
2.648510750,1,1
2.654503750,0,1
2.654822167,1,1
2.659896500,1,0
2.663187833,1,1
2.664411250,0,1
2.664733750,1,1
2.670728500,0,1
2.671050000,1,1
2.680652417,0,1
2.680973583,1,1
2.686961000,0,1
2.687278750,1,1
2.688625167,1,0
2.691921583,1,1
2.693857000,1,0
2.695583583,1,1
2.696861083,0,1
2.697181333,1,1
2.703175917,0,1
2.703492917,1,1
2.713091250,0,1
2.713407000,1,1
2.719387083,0,1
2.719706667,1,1
2.724836667,1,0
2.728071500,1,1
2.729285667,0,1
2.729606917,1,1
2.735599250,0,1
2.735917333,1,1
2.745506917,0,1
2.745827417,1,1
2.751809750,0,1
2.752126583,1,1
2.753476083,1,0
2.756769833,1,1
2.758688083,1,0
2.760408500,1,1
2.761694833,0,1
2.762013917,1,1
2.767998917,0,1
2.768317000,1,1
2.777901250,0,1
2.778218500,1,1
2.784190167,0,1
2.784509667,1,1
2.789597417,1,0
2.792835167,1,1
2.794072250,0,1
2.794392583,1,1
2.800374917,0,1
2.800695333,1,1
2.810268917,0,1
2.810590917,1,1
2.816561417,0,1
2.816879750,1,1
2.818281000,1,0
2.821513417,1,1
2.823426250,1,0
2.825154250,1,1
2.826438333,0,1
2.826759500,1,1
2.832735083,0,1
2.833058250,1,1
2.842629167,0,1
2.842944667,1,1
2.848907167,0,1
2.849227833,1,1
2.854310333,1,0
2.857571917,1,1
2.858792917,0,1
2.859115083,1,1
2.865087917,0,1
2.865415083,1,1
2.874990333,0,1
2.875310250,1,1
2.881282167,0,1
2.881596583,1,1
2.882932083,1,0
2.886243083,1,1
2.888152917,1,0
2.889880250,1,1
2.891156833,0,1
2.891474333,1,1
2.897446833,0,1
2.897766000,1,1
2.907324417,0,1
2.907647750,1,1
2.913611250,0,1
2.913930417,1,1
2.919026417,1,0
2.922261917,1,1
2.923492167,0,1
2.923812750,1,1
2.929790083,0,1
2.930107583,1,1
2.939669667,0,1
2.939991500,1,1
2.945961250,0,1
2.946275417,1,1
2.947551917,1,0
2.950910417,1,1
2.952824250,1,0
2.954540667,1,1
2.955825000,0,1
2.956142500,1,1
2.962109083,0,1
2.962428583,1,1
2.971986833,0,1
2.972303500,1,1
2.978260833,0,1
2.978583583,1,1
2.983632667,1,0
2.986902000,1,1
2.988143750,0,1
2.988456833,1,1
2.994429583,0,1
2.994742917,1,1
3.004299167,0,1
3.004616083,1,1
3.010577250,0,1
3.010893250,1,1
3.012235917,1,0
3.015522417,1,1
3.017430333,1,0
3.019146667,1,1
3.020430333,0,1
3.020750333,1,1
3.026713167,0,1
3.027028333,1,1
3.036572917,0,1
3.036893750,1,1
3.042851333,0,1
3.043171833,1,1
3.048247917,1,0
3.051473500,1,1
3.052710000,0,1
3.053024917,1,1
3.058978750,0,1
3.059300333,1,1
3.068837250,0,1
3.069158000,1,1
3.075112000,0,1
3.075429333,1,1
3.076732167,1,0
3.080061750,1,1
3.081967750,1,0
3.083697333,1,1
3.084960917,0,1
3.085279917,1,1
3.091232833,0,1
3.091550000,1,1
3.101079167,0,1
3.101395833,1,1
