Time [s],crank,cam
1.068168417,1,1
1.070005917,1,0
1.071622167,1,1
1.074399667,0,1
1.074681500,1,1
1.079995833,0,1
1.080277250,1,1
1.088766250,0,1
1.089049167,1,1
1.094335000,0,1
1.094614667,1,1
1.097332583,1,0
1.100440083,1,1
1.103171917,0,1
1.103462167,1,1
1.108867583,0,1
1.109155500,1,1
1.117771917,0,1
1.118056250,1,1
1.123012083,1,0
1.123403083,0,0
1.123687583,1,0
1.126023000,1,1
1.127867083,1,0
1.129485583,1,1
1.132226500,0,1
1.132510167,1,1
1.137818167,0,1
1.138097250,1,1
1.146576750,0,1
1.146859000,1,1
1.152137333,0,1
1.152419250,1,1
1.155113750,1,0
1.158249750,1,1
1.160966500,0,1
1.161256000,1,1
1.166654833,0,1
1.166939917,1,1
1.175545417,0,1
1.175833667,1,1
1.180804250,1,0
1.181171750,0,0
1.181454250,1,0
1.183800500,1,1
1.185630417,1,0
1.187231083,1,1
1.189962167,0,1
1.190249250,1,1
1.195543417,0,1
1.195821583,1,1
1.204274250,0,1
1.204556000,1,1
1.209819833,0,1
1.210102417,1,1
1.212838417,1,0
1.215899333,1,1
1.218628083,0,1
1.218912833,1,1
1.224294583,0,1
1.224580583,1,1
1.233162833,0,1
1.233449833,1,1
1.238357000,1,0
1.238779750,0,0
1.239060417,1,0
1.241382667,1,1
1.243200750,1,0
1.244818000,1,1
1.247559417,0,1
1.247838000,1,1
1.253116167,0,1
1.253399250,1,1
1.261849917,0,1
1.262131917,1,1
1.267390250,0,1
1.267672417,1,1
1.270336333,1,0
1.273470417,1,1
1.276183750,0,1
1.276471667,1,1
1.281845583,0,1
1.282133167,1,1
1.290706750,0,1
1.290990667,1,1
1.295965167,1,0
1.296315333,0,0
1.296593417,1,0
1.298944583,1,1
1.300752167,1,0
1.302369167,1,1
1.305073000,0,1
1.305349500,1,1
1.310622417,0,1
1.310901583,1,1
1.319329583,0,1
1.319611833,1,1
1.324858417,0,1
1.325139833,1,1
1.327854667,1,0
1.330949000,1,1
1.333636750,0,1
1.333920167,1,1
1.339288333,0,1
1.339568917,1,1
1.348133333,0,1
1.348415917,1,1
1.353398167,1,0
1.353721833,0,0
1.354005583,1,0
1.356352667,1,1
1.358171500,1,0
1.359775917,1,1
1.362468917,0,1
1.362748500,1,1
1.368011417,0,1
1.368291333,1,1
1.376712333,0,1
1.376992750,1,1
1.382233583,0,1
1.382513917,1,1
1.385224167,1,0
1.388328167,1,1
1.390994917,0,1
1.391281750,1,1
1.396638167,0,1
1.396925917,1,1
1.405472667,0,1
1.405755000,1,1
1.410721083,1,0
1.411057000,0,0
1.411338250,1,0
1.413676167,1,1
1.415491083,1,0
1.417094917,1,1
1.419795250,0,1
1.420078917,1,1
1.425338167,0,1
1.425620000,1,1
1.434030500,0,1
1.434309000,1,1
1.439551250,0,1
1.439824833,1,1
1.442535750,1,0
1.445632500,1,1
1.448304500,0,1
1.448585583,1,1
1.453940750,0,1
1.454224667,1,1
1.462765417,0,1
1.463045250,1,1
1.468024750,1,0
1.468340250,0,0
1.468622167,1,0
1.470984167,1,1
1.472786667,1,0
1.474395750,1,1
1.477066083,0,1
1.477347417,1,1
1.482602750,0,1
1.482877917,1,1
1.491274583,0,1
1.491549917,1,1
1.496780667,0,1
1.497054667,1,1
1.499803417,1,0
1.502863000,1,1
1.505514000,0,1
1.505800250,1,1
1.511145500,0,1
1.511427167,1,1
1.519948667,0,1
1.520232000,1,1
1.525170500,1,0
1.525519000,0,0
1.525800500,1,0
1.528189750,1,1
1.529969167,1,0
1.531560583,1,1
1.534235750,0,1
1.534516167,1,1
1.539760083,0,1
1.540041000,1,1
1.548431083,0,1
1.548710750,1,1
1.553939667,0,1
1.554214083,1,1
1.556982167,1,0
1.560017250,1,1
1.562668833,0,1
1.562950750,1,1
1.568291667,0,1
1.568573500,1,1
1.577087667,0,1
1.577374167,1,1
1.582353500,1,0
1.582655167,0,0
1.582937500,1,0
1.585294333,1,1
1.587087333,1,0
1.588693917,1,1
1.591359250,0,1
1.591641083,1,1
1.596881333,0,1
1.597159083,1,1
1.605540000,0,1
1.605815167,1,1
1.611036083,0,1
1.611308417,1,1
1.614026667,1,0
1.617096333,1,1
1.619748750,0,1
1.620031667,1,1
1.625361167,0,1
1.625645000,1,1
1.634149583,0,1
1.634433083,1,1
1.639403167,1,0
1.639708500,0,0
1.639988167,1,0
1.642333500,1,1
1.644132917,1,0
1.645728833,1,1
1.648406500,0,1
1.648684583,1,1
1.653922000,0,1
1.654198667,1,1
1.662576333,0,1
1.662851833,1,1
1.668063417,0,1
1.668341500,1,1
1.671061417,1,0
1.674133250,1,1
1.676773917,0,1
1.677058917,1,1
1.682382833,0,1
1.682668750,1,1
1.691165750,0,1
1.691450333,1,1
1.696391000,1,0
1.696720000,0,0
1.697000833,1,0
1.699346667,1,1
1.701144750,1,0
1.702736167,1,1
1.705409417,0,1
1.705690667,1,1
1.710924500,0,1
1.711202583,1,1
1.719567000,0,1
1.719846750,1,1
1.725051583,0,1
1.725330000,1,1
1.727992417,1,0
1.731106167,1,1
1.733758417,0,1
1.734040167,1,1
1.739362833,0,1
1.739647917,1,1
1.748143000,0,1
1.748421417,1,1
1.753313000,1,0
1.753689583,0,0
1.753966917,1,0
1.756288583,1,1
1.758085500,1,0
1.759670250,1,1
1.762359750,0,1
1.762640833,1,1
1.767869583,0,1
1.768145833,1,1
1.776501083,0,1
1.776780667,1,1
1.781981500,0,1
1.782257250,1,1
1.784945917,1,0
1.788006000,1,1
1.790675417,0,1
1.790959000,1,1
1.796281167,0,1
1.796561000,1,1
1.805040250,0,1
1.805324750,1,1
1.810256083,1,0
1.810585167,0,0
1.810861417,1,0
1.813180250,1,1
1.814974000,1,0
1.816571500,1,1
1.819270667,0,1
1.819551250,1,1
1.824787250,0,1
1.825062750,1,1
1.833426083,0,1
1.833704750,1,1
1.838907750,0,1
1.839185083,1,1
1.841905417,1,0
1.844954167,1,1
1.847611417,0,1
1.847895667,1,1
1.853221333,0,1
1.853501917,1,1
1.861992250,0,1
1.862270000,1,1
1.867201917,1,0
1.867533750,0,0
1.867812250,1,0
1.870152583,1,1
1.871933250,1,0
1.873520000,1,1
1.876207750,0,1
1.876486500,1,1
1.881719583,0,1
1.881991250,1,1
1.890337083,0,1
1.890616250,1,1
1.895814583,0,1
1.896091167,1,1
1.898789333,1,0
1.901855333,1,1
1.904512167,0,1
1.904794500,1,1
1.910116583,0,1
1.910393917,1,1
1.918867333,0,1
1.919148333,1,1
1.924088917,1,0
1.924404750,0,0
1.924685333,1,0
1.927024417,1,1
1.928809750,1,0
1.930394250,1,1
1.933085583,0,1
1.933362917,1,1
1.938591333,0,1
1.938864167,1,1
1.947206583,0,1
1.947483333,1,1
1.952675250,0,1
1.952956000,1,1
1.955666583,1,0
1.958680000,1,1
1.961371000,0,1
1.961655250,1,1
1.966965667,0,1
1.967249583,1,1
1.975717333,0,1
1.975998583,1,1
1.980939167,1,0
1.981256250,0,0
1.981536250,1,0
1.983845583,1,1
1.985641000,1,0
1.987232083,1,1
1.989928500,0,1
1.990205000,1,1
1.995427583,0,1
1.995699917,1,1
2.004032000,0,1
2.004312417,1,1
2.009507167,0,1
2.009784000,1,1
2.012513250,1,0
2.015543917,1,1
2.018189167,0,1
2.018475083,1,1
2.023780500,0,1
2.024064833,1,1
2.032525917,0,1
2.032812833,1,1
2.037781250,1,0
2.038066417,0,0
2.038346250,1,0
2.040709083,1,1
2.042483917,1,0
2.044069000,1,1
2.046730083,0,1
2.047007500,1,1
2.052217167,0,1
2.052497583,1,1
2.060825917,0,1
2.061102500,1,1
2.066293333,0,1
2.066568583,1,1
2.069254833,1,0
2.072318583,1,1
2.074965583,0,1
2.075251917,1,1
2.080552917,0,1
2.080835833,1,1
2.089292167,0,1
2.089575250,1,1
2.094483750,1,0
2.094825417,0,0
2.095103583,1,0
2.097461917,1,1
2.099233417,1,0
2.100802833,1,1
2.103476083,0,1
2.103752667,1,1
2.108960167,0,1
2.109237000,1,1
2.117557917,0,1
2.117838750,1,1
2.123026917,0,1
2.123301750,1,1
2.126047083,1,0
2.129048083,1,1
2.131692500,0,1
2.131973917,1,1
2.137270500,0,1
2.137553417,1,1
2.146001333,0,1
2.146284833,1,1
2.151228333,1,0
2.151523667,0,0
2.151806250,1,0
2.154150167,1,1
2.155926750,1,0
2.157502667,1,1
2.160166583,0,1
2.160443750,1,1
2.165642333,0,1
2.165920833,1,1
2.174234333,0,1
2.174510417,1,1
2.179693917,0,1
2.179965583,1,1
2.182670583,1,0
2.185721417,1,1
2.188344583,0,1
2.188626917,1,1
2.193913167,0,1
2.194198833,1,1
2.202637083,0,1
2.202917833,1,1
2.207864000,1,0
2.208153667,0,0
2.208433833,1,0
2.210808417,1,1
2.212571750,1,0
2.214153417,1,1
2.216796250,0,1
2.217075333,1,1
2.222277167,0,1
2.222551333,1,1
2.230872167,0,1
2.231144167,1,1
2.236320833,0,1
2.236599417,1,1
2.239379000,1,0
2.242350167,1,1
2.244976000,0,1
2.245258417,1,1
2.250551083,0,1
2.250829333,1,1
2.259274417,0,1
2.259549500,1,1
2.264507750,1,0
2.264782000,0,0
2.265063583,1,0
2.267436917,1,1
2.269207333,1,0
2.270776917,1,1
2.273428583,0,1
2.273706917,1,1
2.278905500,0,1
2.279182500,1,1
2.287497500,0,1
2.287775083,1,1
2.292953167,0,1
2.293229083,1,1
2.295912083,1,0
2.298970250,1,1
2.301606417,0,1
2.301889083,1,1
2.307181417,0,1
2.307459083,1,1
2.315898500,0,1
2.316179833,1,1
2.321121667,1,0
2.321414917,0,0
2.321695333,1,0
2.324066000,1,1
2.325826917,1,0
2.327400000,1,1
2.330046583,0,1
2.330324833,1,1
2.335520667,0,1
2.335794083,1,1
2.344101417,0,1
2.344376750,1,1
2.349552667,0,1
2.349825917,1,1
2.352561250,1,0
2.355574917,1,1
2.358194500,0,1
2.358478583,1,1
2.363760333,0,1
2.364043167,1,1
2.372474583,0,1
2.372754500,1,1
2.377712417,1,0
2.377984917,0,0
2.378265417,1,0
2.380637417,1,1
2.382409333,1,0
2.383983000,1,1
2.386604833,0,1
2.386882750,1,1
2.392073167,0,1
2.392348167,1,1
2.400649333,0,1
2.400929667,1,1
2.406100667,0,1
2.406375417,1,1
2.409109333,1,0
2.412131333,1,1
2.414739083,0,1
2.415021333,1,1
2.420298000,0,1
2.420583000,1,1
2.429013333,0,1
2.429290250,1,1
2.434254333,1,0
2.434522833,0,0
2.434797833,1,0
2.437153750,1,1
2.438933333,1,0
2.440500250,1,1
2.443138583,0,1
2.443416583,1,1
2.448604250,0,1
2.448881417,1,1
2.457192750,0,1
2.457464083,1,1
2.462638750,0,1
2.462910333,1,1
2.465592583,1,0
2.468639333,1,1
2.471272667,0,1
2.471554500,1,1
2.476833417,0,1
2.477116250,1,1
2.485544333,0,1
2.485822917,1,1
2.490724333,1,0
2.491052000,0,0
2.491331583,1,0
2.493689417,1,1
2.495441000,1,0
2.497023750,1,1
2.499669500,0,1
2.499948250,1,1
2.505138083,0,1
2.505414500,1,1
2.513720417,0,1
2.513993167,1,1
2.519156250,0,1
2.519436167,1,1
2.522145583,1,0
2.525167750,1,1
2.527798500,0,1
2.528077333,1,1
2.533356833,0,1
2.533638000,1,1
2.542067333,0,1
2.542343833,1,1
2.547322833,1,0
2.547569917,0,0
2.547848167,1,0
2.550217500,1,1
2.551975917,1,0
2.553542833,1,1
2.556185083,0,1
2.556461333,1,1
2.561654000,0,1
2.561925750,1,1
2.570221083,0,1
2.570495750,1,1
2.575660750,0,1
2.575935667,1,1
2.578634583,1,0
2.581665250,1,1
2.584291917,0,1
2.584573583,1,1
2.589851500,0,1
2.590133667,1,1
2.598558917,0,1
2.598834583,1,1
2.603771917,1,0
2.604056917,0,0
2.604333833,1,0
2.606688917,1,1
2.608444000,1,0
2.610010417,1,1
2.612653583,0,1
2.612933250,1,1
2.618120417,0,1
2.618393083,1,1
2.626683333,0,1
2.626957417,1,1
2.632118000,0,1
2.632391000,1,1
2.635118250,1,0
2.638114750,1,1
2.640736500,0,1
2.641020250,1,1
2.646291500,0,1
2.646574250,1,1
2.654986917,0,1
2.655265167,1,1
2.660200167,1,0
2.660483500,0,0
2.660758000,1,0
2.663096833,1,1
2.664861333,1,0
2.666427167,1,1
2.669092250,0,1
2.669366500,1,1
2.674555250,0,1
2.674828500,1,1
2.683121250,0,1
2.683396500,1,1
2.688557750,0,1
2.688832500,1,1
2.691550417,1,0
2.694552667,1,1
2.697187417,0,1
2.697467667,1,1
2.702742417,0,1
2.703024667,1,1
2.711433333,0,1
2.711716250,1,1
2.716687833,1,0
2.716934750,0,0
2.717211750,1,0
2.719578083,1,1
2.721338917,1,0
2.722906333,1,1
2.725542500,0,1
2.725821083,1,1
2.731006333,0,1
2.731282833,1,1
2.739565917,0,1
2.739841000,1,1
2.745005083,0,1
2.745274667,1,1
2.748008583,1,0
2.751017750,1,1
2.753632333,0,1
2.753909500,1,1
2.759183917,0,1
2.759465000,1,1
2.767875917,0,1
2.768153250,1,1
2.773071750,1,0
2.773368833,0,0
2.773647250,1,0
2.776015000,1,1
2.777773167,1,0
2.779331750,1,1
2.781974750,0,1
2.782251583,1,1
2.787434750,0,1
2.787706917,1,1
2.795988083,0,1
2.796260583,1,1
2.801417917,0,1
2.801691667,1,1
2.804435500,1,0
2.807414833,1,1
2.810039417,0,1
2.810319833,1,1
2.815592167,0,1
2.815868000,1,1
2.824271083,0,1
2.824548917,1,1
2.829504167,1,0
2.829759917,0,0
2.830039333,1,0
2.832378417,1,1
2.834140583,1,0
2.835708167,1,1
2.838373167,0,1
2.838644250,1,1
2.843827083,0,1
2.844096833,1,1
2.852379917,0,1
2.852648167,1,1
2.857807167,0,1
2.858078083,1,1
2.860784000,1,0
2.863796083,1,1
2.866425917,0,1
2.866704417,1,1
2.871968667,0,1
2.872251500,1,1
2.880655833,0,1
2.880930500,1,1
2.885855333,1,0
2.886150083,0,0
2.886423250,1,0
2.888775167,1,1
2.890531167,1,0
2.892094167,1,1
2.894749083,0,1
2.895025000,1,1
2.900202500,0,1
2.900475000,1,1
2.908753500,0,1
2.909029583,1,1
2.914187083,0,1
2.914461000,1,1
2.917150167,1,0
2.920198250,1,1
2.922805583,0,1
2.923085917,1,1
2.928358333,0,1
2.928632000,1,1
2.937036333,0,1
2.937312000,1,1
2.942270667,1,0
2.942524917,0,0
2.942805000,1,0
2.945159333,1,1
2.946915667,1,0
2.948475167,1,1
2.951119667,0,1
2.951396083,1,1
2.956572000,0,1
2.956843333,1,1
2.965115167,0,1
2.965388000,1,1
2.970543667,0,1
2.970814250,1,1
2.973452917,1,0
2.976520167,1,1
2.979149333,0,1
2.979429583,1,1
2.984696333,0,1
2.984971500,1,1
2.993363583,0,1
2.993639583,1,1
2.998564083,1,0
2.998847000,0,0
2.999126417,1,0
3.001461917,1,1
3.003217583,1,0
3.004766750,1,1
3.007428750,0,1
3.007706167,1,1
3.012873833,0,1
3.013148500,1,1
3.021406250,0,1
3.021683833,1,1
3.026831250,0,1
3.027104667,1,1
3.029801583,1,0
3.032783667,1,1
3.035434083,0,1
3.035713167,1,1
3.040970083,0,1
3.041249583,1,1
3.049638333,0,1
3.049914667,1,1
3.054844833,1,0
3.055117750,0,0
3.055396167,1,0
3.057731250,1,1
3.059477250,1,0
3.061026500,1,1
3.063697500,0,1
3.063971500,1,1
3.069136833,0,1
3.069410583,1,1
3.077672250,0,1
3.077948417,1,1
3.083096833,0,1
3.083370000,1,1
3.086057083,1,0
3.089073417,1,1
3.091695667,0,1
3.091978583,1,1
3.097232500,0,1
3.097512833,1,1
3.105892167,0,1
3.106174167,1,1
3.111099917,1,0
3.111379667,0,0
3.111655833,1,0
3.114008250,1,1
3.115761000,1,0
3.117308417,1,1
3.119951500,0,1
3.120230500,1,1
3.125391750,0,1
3.125668417,1,1
3.133929083,0,1
3.134201250,1,1
3.139341833,0,1
3.139620167,1,1
3.142341417,1,0
3.145327667,1,1
3.147942333,0,1
3.147959500,1,1
3.147959583,0,1
3.148223750,1,1
3.153473250,0,1
3.153754750,1,1
3.162144500,0,1
3.162418667,1,1
3.167351167,1,0
3.167617417,0,0
3.167898333,1,0
3.170249583,1,1
3.171994833,1,0
3.173558083,1,1
3.176198917,0,1
3.176477833,1,1
3.181640500,0,1
3.181915917,1,1
3.190175917,0,1
3.190450083,1,1
3.195592250,0,1
3.195869417,1,1
3.198589167,1,0
3.201554083,1,1
3.204191333,0,1
3.204470917,1,1
3.209724167,0,1
3.210002750,1,1
3.218384250,0,1
3.218661750,1,1
3.223612500,1,0
3.223866750,0,0
3.224140667,1,0
3.226473000,1,1
3.228229417,1,0
3.229783833,1,1
3.232446917,0,1
3.232719750,1,1
3.237882417,0,1
3.238159167,1,1
3.246413583,0,1
3.246688417,1,1
3.251831583,0,1
3.252109250,1,1
3.254820333,1,0
3.257805083,1,1
3.260426750,0,1
3.260710083,1,1
3.265961333,0,1
3.266240250,1,1
3.274625083,0,1
3.274902583,1,1
3.279837833,1,0
3.280100833,0,0
3.280380667,1,0
3.282736333,1,1
3.284483833,1,0
3.286033000,1,1
3.288671500,0,1
3.288950833,1,1
3.294115167,0,1
3.294384917,1,1
3.302641667,0,1
3.302914667,1,1
3.308059500,0,1
3.308331750,1,1
3.310999333,1,0
3.314020917,1,1
3.316644333,0,1
3.316926167,1,1
3.322171917,0,1
3.322455750,1,1
3.330836917,0,1
3.331111250,1,1
3.336049000,1,0
3.336303250,0,0
3.336585917,1,0
3.338936500,1,1
3.340677417,1,0
3.342222500,1,1
3.344882167,0,1
3.345155583,1,1
3.350313750,0,1
3.350589250,1,1
3.358847250,0,1
3.359118750,1,1
3.364261333,0,1
3.364532250,1,1
3.367222667,1,0
3.370203583,1,1
3.372843583,0,1
3.373122667,1,1
3.378368500,0,1
3.378651250,1,1
3.387029083,0,1
3.387305917,1,1
3.392227417,1,0
3.392498250,0,0
3.392777167,1,0
3.395103167,1,1
3.396852500,1,0
3.398402500,1,1
3.401067000,0,1
3.401344833,1,1
3.406503167,0,1
3.406779833,1,1
3.415034750,0,1
3.415305333,1,1
3.420444750,0,1
3.420715167,1,1
3.423396000,1,0
3.426383083,1,1
3.429019583,0,1
3.429302833,1,1
3.434550833,0,1
3.434830833,1,1
3.443210583,0,1
3.443485917,1,1
3.448419083,1,0
3.448680750,0,0
3.448956667,1,0
3.451302250,1,1
3.453055000,1,0
3.454587167,1,1
3.457238167,0,1
3.457240250,1,1
3.457240333,0,1
3.457515750,1,1
3.462675583,0,1
3.462948083,1,1
3.471192417,0,1
3.471468333,1,1
3.476598000,0,1
3.476873583,1,1
3.479538833,1,0
3.482551583,1,1
3.485181500,0,1
3.485458500,1,1
3.490705417,0,1
3.490983750,1,1
3.499350583,0,1
3.499628083,1,1
3.504507417,1,0
3.504819417,0,0
3.505093583,1,0
3.507438917,1,1
3.509183833,1,0
3.510721667,1,1
3.513373500,0,1
3.513431333,1,1
3.513431417,0,1
3.513645250,1,1
3.518799000,0,1
3.519073083,1,1
3.527314333,0,1
3.527587167,1,1
3.532713917,0,1
3.532988167,1,1
3.535696417,1,0
3.538654000,1,1
3.541290750,0,1
3.541515083,1,1
3.541515167,0,1
3.541568917,1,1
3.546812333,0,1
3.547089833,1,1
3.555449833,0,1
3.555726667,1,1
3.560653750,1,0
3.560911833,0,0
3.561188083,1,0
3.563518917,1,1
3.565265250,1,0
3.566814000,1,1
3.569469083,0,1
3.569746500,1,1
3.574902000,0,1
3.575173750,1,1
3.583409083,0,1
3.583682750,1,1
3.588813083,0,1
3.589083750,1,1
3.591782917,1,0
3.594749583,1,1
3.597381417,0,1
3.597646500,1,1
3.597646583,0,1
3.597664750,1,1
3.602906000,0,1
3.603183500,1,1
3.611542083,0,1
3.611818000,1,1
3.616738000,1,0
3.617006917,0,0
3.617279333,1,0
3.619637167,1,1
