Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.586064000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586064500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586064750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586065000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586065250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586065500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586065750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586066000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586066250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586066750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586067000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586067250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586067500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586068000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586068250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586068750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586069000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586069250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586069500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586069750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586070250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586070500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586070750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586071000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586071250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586071750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586072000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586072250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586072500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586072750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586073250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586073500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586073750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586074000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586074250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586074500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586074750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586075000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586075250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586075500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586075750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586076000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586076500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586076750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586077000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586077250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586077500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586077750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586078000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586078250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586078500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586078750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586079000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586079250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586079500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586079750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586080000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586080250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586080500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586081000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586081250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586081500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586081750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586082000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586082250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586082750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586087000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586087250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586179500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.586179750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.586207750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.588267000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.590291500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.592250250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.594156500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.595979750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.597779000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.599518750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.601232750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.602906500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.604591250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.606219500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.607848750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607981750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607982000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607982250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607982500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607982750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607983000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607983250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607983500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607984000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607984250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607984500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607984750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607985000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607985250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607985500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607986000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607986250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607986500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607987000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607987250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607987500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607988000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607988250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607988750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607989000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607989250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607989500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607990000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607990250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607990750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607991000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607991500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607991750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607992250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607992500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607993000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607993250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607993750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607994000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607994500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607994750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607995250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607995750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607996000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607996250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607996750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607997000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607997500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607998000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607998500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607999000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.607999500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.607999750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608000500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608000750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608001500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608001750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608002500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608002750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608003500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608004000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608004250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608004750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608005500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608006000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608007000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608007500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608008500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608009500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608009750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608010250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608011000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608011750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608012750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608013750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608014500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608015000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608017000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608017250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608022250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608022750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.608027250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.608027500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.609435750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.611051500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.612619500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.614205000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.615760750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.617343250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.618904250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.620495250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.622056000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.623672750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.625256000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.626880000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.628494750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.630160000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.631808500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632290750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632291000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632293250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632293500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632297750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632298000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632298500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632298750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632299250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632299500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632300750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632301000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632301750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632302000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632302500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632302750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632303500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632303750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632304250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632304500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632305000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632305250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632305500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632306000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632306500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632306750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632307000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632307250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632307750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632308000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632308500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632308750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632309000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632309500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632309750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632310000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632310500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632310750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632311000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632311250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632311750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632312000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632312250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632312500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632313000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632313250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632313500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632313750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632314250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632314500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632314750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632315000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632315250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632315500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632316000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632316250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632316500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632317000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632317250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632317500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632318000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632318250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632318500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632318750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632319000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632319250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632319500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632319750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632320250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632320500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632320750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632321000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632321250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632321500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632321750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632322000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632322250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632322750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632323000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632323250000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632323500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632323750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632324000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632324750000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632325000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632325500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632325750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632326000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632326250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632326500000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632326750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.632330000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.632330250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.633510000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.635194500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.636934500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.638675500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.640465750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.642271500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.644128500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.645983250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.647926000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.649888500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.651933500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.653984500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.656098750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.658123500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.660092000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.662005250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.663983750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.666000000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.668094750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.670120000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.672100000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.674037250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.676060000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.678156250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.680353750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.682492000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.684607000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.686682500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.688806250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.690905750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.693050000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.695170250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.697297000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.699339750000000, 1, 0, 1, 1, 1, 1, 1, 1
1.701374750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.703315500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.705241750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.707075250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.708900250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.710659500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.712406500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.714097500000000, 1, 0, 1, 1, 1, 1, 1, 1
1.715784750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.717446250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.719111000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719296750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719297000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719297250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719297500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719297750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719298000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719298250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719298500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719299750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719300000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719300250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719300500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719301000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719301250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719301500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719301750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719302000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719302250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719302750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719303000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719303250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719303500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719303750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719304250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719304500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719304750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719305000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719305250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719305750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719306000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719306250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719306750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719307000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719307250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719307750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719308000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719308500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719308750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719309000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719309750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719310000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719310500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719310750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719311250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719311500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719312000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719312500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719312750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719313250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719313750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719314000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719314500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719315000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719315500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719315750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719316250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719316500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719317000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719317500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719317750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719318000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719318750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719319000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719319500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719319750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719321000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719321500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719322000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719322500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719323000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719323250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719324000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719324500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719325250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719326000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719327000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719327500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719328000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719328750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719329750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719330500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719331500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719332250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719333000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719333250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719334250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719334500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719335000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719335250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719336750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719337000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719340000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719340250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719341000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719341250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719342750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719343000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719346500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719346750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.719349000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.719349250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.720744000000000, 0, 0, 1, 1, 1, 1, 1, 1
1.722373000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.723986500000000, 0, 0, 1, 1, 1, 1, 1, 1
